artista_id,nombre_cancion_album,tipo_album_cancion,año_lanzamiento,género
726,"Red Rover (with Jarv)",album,2021,Rock
582,Close,album,2021,Rock
687,"Zick Zack",album,2022,Rock
715,"Brother Run Fast",album,2021,Rock
558,"I'm In Love With You",single,2022,Rock
701,Clique,album,2021,Rock
686,"White Braids & Pillow Chair",album,2022,Rock
745,"All or Nothing (feat. Busy Signal)",album,2021,Rock
639,SYMBIOTIC,album,2021,Rock
555,"Easy Come Easy Go",album,2022,Rock
819,"Fourth of July",single,2022,Rock
603,"Everyday's The Weekend",album,2021,Rock
641,Countryside,album,2021,Rock
820,"Here to Forever",album,2022,Rock
815,Sleepwalking,single,2022,Rock
815,"Once In A Lifetime",single,2021,Rock
566,"Until It Doesn’t Hurt",album,2021,Rock
658,"Stubborn Pride",album,2022,Rock
821,"Iris - Acoustic",album,2021,Rock
822,Caney,single,2021,Rock
577,"Worth A Shot (feat. Dierks Bentley)",single,2022,Rock
576,"Spud Infinity",album,2022,Rock
823,"Heavy Is The Crown",single,2021,Rock
824,"While You're Gone",single,2021,Rock
759,"Memories (with WILLOW)",album,2022,Rock
641,"Life Rolls On",album,2021,Rock
686,"Here Ever After",album,2022,Rock
715,Skinny,album,2021,Rock
825,"Tell Me The Truth",album,2022,Rock
826,Wild,album,2022,Rock
645,"Bag of Bones",single,2021,Rock
827,Merry-Go-Round,single,2021,Rock
828,Madison,album,2022,Rock
829,"The Bandit",album,2021,Rock
830,"Stop Sign",single,2021,Rock
685,"Cool Jam",album,2021,Rock
831,"Coming Home",album,2021,Rock
686,"Peace and Love",album,2022,Rock
722,Comatose,album,2022,Rock
674,Haldern,album,2022,Rock
832,Shotgun,album,2022,Rock
574,"Broken Halos",album,2022,Rock
559,"I Ain’t Worried - Acoustic",single,2022,Rock
580,"Call Me Little Sunshine",single,2022,Rock
613,"My Love - Dave Glass Animals Remix",single,2022,Rock
709,"Jet Skis On The Moat",album,2022,Rock
715,Backbone,album,2021,Rock
629,"Heavy on Me",album,2022,Rock
615,"On My Way",album,2021,Rock
778,"Golden Boy",album,2022,Rock
713,"María la Curandera",album,2022,Rock
833,"Surviving The Game",album,2022,Rock
834,"Fire On Wheels",single,2022,Rock
835,"Mississippi Phone Booth",album,2021,Rock
836,"We love sweets",album,2021,Rock
837,"Kingdom Come",album,2022,Rock
661,Becoming,album,2021,Rock
645,Hero,single,2021,Rock
652,"Silver Into Rain",album,2022,Rock
838,God-ish,single,2021,Rock
658,"Love and Sunsets",album,2022,Rock
760,Abbracadabbra,album,2022,Rock
604,"I'm in Luv",single,2022,Rock
839,"TV Dinners",single,2021,Rock
840,"Wild And Blue",single,2022,Rock
666,"Country On",album,2022,Rock
841,"Step Aside",album,2022,Rock
842,"Bohemian Rhapsody - Remastered 2011",compilation,2021,Rock
722,"A Disappearing Act",album,2022,Rock
843,"Holy Water",single,2021,Rock
674,"Basketball Shoes",album,2022,Rock
645,Gasoline,album,2022,Rock
844,Maplewood,album,2022,Rock
592,"To Us It Did",album,2021,Rock
574,RELATE,single,2021,Rock
555,#1,album,2022,Rock
845,"¿Cómo Me Ves?",single,2022,Rock
726,"Way of the Ghost",album,2021,Rock
555,"Higher Ground",album,2022,Rock
609,"I Don't Wanna Talk (I Just Wanna Dance)",single,2021,Rock
574,"Cheering You On",album,2022,Rock
846,"Cold Turkey",album,2022,Rock
657,"On & On (with Iration)",album,2022,Rock
847,"Son Of A",album,2021,Rock
848,"Canola Fields",album,2021,Rock
709,"I Ain’t Quite Where I Think I Am",album,2022,Rock
639,ICARUS,album,2021,Rock
849,"NO ESCAPE",album,2022,Rock
850,"Palm Reader",single,2021,Rock
594,"Posing For Cars",album,2021,Rock
638,"All My Favorite Songs",album,2021,Rock
851,"Flying High",single,2021,Rock
555,"Dull Knives",album,2022,Rock
852,"Just Like That",album,2022,Rock
562,"Country Stuff (feat. Jake Owen)",album,2022,Rock
792,"I Wanna Remember (feat. Carrie Underwood)",album,2021,Rock
853,"Fallin' With Me",single,2022,Rock
571,"Midnight And Missin’ You",album,2022,Rock
557,"She Had Me At Heads Carolina (with Jo Dee Messina) - Remix",single,2022,Rock
817,"Ruin My Life",album,2022,Rock
580,Imperium,album,2022,Rock
726,"I'm Fine. (with The Elovaters)",album,2021,Rock
842,"Don't Stop Me Now - Remastered 2011",compilation,2021,Rock
839,"Someone Get the Grill Out of the Rain",album,2021,Rock
854,"Untitled #9 - Smáskifa 1",album,2022,Rock
671,"Broken Horses",album,2021,Rock
855,"God Is Good",single,2021,Rock
845,"A Vivir",single,2022,Rock
597,"Hymn Of Heaven - Acoustic",album,2022,Rock
856,"Make Room",single,2022,Rock
857,"Bloody Power Fame",single,2022,Rock
858,"M. - Sped Up Version",album,2022,Rock
639,"THE BREACH",album,2021,Rock
566,"Sick of The Silence",album,2021,Rock
759,"The Funeral",single,2022,Rock
562,"Fancy Like",single,2021,Rock
597,"His Name Is Jesus",album,2021,Rock
859,"Welcome to Hell",album,2022,Rock
805,"Don't Hate Me",album,2021,Rock
569,Midrift,single,2022,Rock
792,"West Texas Wind",album,2021,Rock
796,"Days of Future Past",album,2021,Rock
617,"Memento Mori (feat. Killstation)",album,2022,Rock
860,First,single,2021,Rock
861,"Lots of Nothing",album,2022,Rock
862,"Same Graves",album,2022,Rock
718,"The Vampire",single,2021,Rock
617,"Fuck Around and Find Out (feat. $NOT)",album,2022,Rock
723,Runner,single,2022,Rock
834,"If I Was Your Lover",single,2022,Rock
863,"White Rabbit",single,2021,Rock
864,"Before You Gotta Go",album,2021,Rock
639,EARTHRISE,album,2021,Rock
573,"She’s The One",album,2022,Rock
617,"Genesis (feat. Brasstracks)",album,2022,Rock
865,Karmadame,album,2021,Rock
597,"Reason I Sing",album,2021,Rock
571,"Whiskey Me Away",album,2022,Rock
817,"City of the Dead",album,2022,Rock
866,"The Detail",album,2021,Rock
867,"Out Of Luck",single,2021,Rock
784,"Lipstick on the Glass",album,2021,Rock
622,Hawaii,album,2021,Rock
868,"El Sacrificio",album,2022,Rock
686,"Fake as Fu@k",album,2022,Rock
869,"movies for guys",album,2021,Rock
589,"Too Late Now",album,2022,Rock
723,Miracles,album,2022,Rock
771,"How Dare You Want More",album,2021,Rock
870,Vivien,single,2022,Rock
580,"Hunter’s Moon",single,2021,Rock
748,"What Else is New - Unplugged",album,2021,Rock
580,"Enter Sandman",single,2021,Rock
871,"Smells Like Teen Spirit - Remastered 2021",album,2021,Rock
687,Zeit,album,2022,Rock
793,"The Sick, The Dying… And The Dead!",album,2022,Rock
872,Atlantis,album,2021,Rock
592,"Good Place",album,2022,Rock
806,シンデレラ,single,2021,Rock
598,"Good Dogs",album,2021,Rock
860,"No Talking",single,2021,Rock
873,Dramatic,album,2022,Rock
874,"Me Duele",single,2022,Rock
65,"Cold Heart",compilation,2022,Rock
603,"Slum Beach - Intro",album,2021,Rock
555,Sirens,album,2022,Rock
875,Mistakes,album,2022,Rock
810,"New Bad Habit",single,2021,Rock
613,"My Love",album,2022,Rock
876,"Waiting On A War",album,2021,Rock
594,"Savage Good Boy",album,2021,Rock
727,"We Go On Walks",album,2022,Rock
843,"Holy Water",single,2022,Rock
877,"Whispering Bells",album,2022,Rock
555,Giants,album,2022,Rock
584,"The Barbarians",album,2021,Rock
600,"You're Still The One",single,2022,Rock
584,Caravel,album,2021,Rock
878,"Good Feeling - Radio Version",single,2022,Rock
748,"Like a Hurricane",album,2021,Rock
559,Wanted,album,2021,Rock
559,"Sunshine - MOTi Remix",single,2021,Rock
772,"Patient Number 9 (feat. Jeff Beck)",album,2022,Rock
584,"Tears of Rain",album,2021,Rock
671,"Take Me Home, Country Roads",single,2021,Rock
879,Vandalize,single,2022,Rock
732,"All Joy No Stress (feat. Tedashii)",single,2022,Rock
574,"Unsung Hero",single,2022,Rock
600,Linger,single,2022,Rock
696,"The Balcony",album,2021,Rock
607,"Diamonds or Twine",album,2021,Rock
880,カオスが極まる,single,2022,Rock
622,"All I Know About Girls",album,2021,Rock
704,"Dirty Rotten Bizkit",album,2021,Rock
881,"Damaged Goods",single,2021,Rock
592,"To Us It Did",single,2021,Rock
770,Typhoons,album,2021,Rock
684,"Hold You Tight",album,2022,Rock
650,"This Is Us",album,2021,Rock
590,Always,album,2022,Rock
805,"Johnny Wants To Fight",album,2021,Rock
882,"Be Alright",single,2021,Rock
635,"Always Only Jesus",album,2022,Rock
792,"Carry Me (feat. Switchfoot)",album,2021,Rock
883,"Sugar in a Bowl",album,2021,Rock
666,Up,album,2021,Rock
723,Mission,album,2022,Rock
667,"Big Shot",album,2022,Rock
629,"Whole World Gone Crazy",album,2022,Rock
658,"Stubborn Pride (feat. Marcus King)",album,2021,Rock
674,"Bread Song",album,2022,Rock
597,"It's Always Been You",single,2021,Rock
559,"Run - Collins Remix",single,2021,Rock
812,"Strawberry Moon",album,2022,Rock
656,"Dream On",album,2022,Rock
842,"Killer Queen - Remastered 2011",compilation,2021,Rock
884,三原色,album,2022,Rock
628,SPARK-AGAIN,album,2021,Rock
559,"Better Days",album,2021,Rock
885,Reaper,album,2022,Rock
561,VENT'ANNI,album,2021,Rock
576,"Little Things",album,2022,Rock
728,"Natural Born Killer",single,2022,Rock
669,"Los Hombres No Deben Llorar",compilation,2022,Rock
601,Redemption,album,2022,Rock
886,"Nowhere Generation",single,2021,Rock
887,"Not in the Cards",album,2021,Rock
658,"Old Love Song",album,2021,Rock
784,Smile,album,2021,Rock
709,"The Car",album,2022,Rock
739,"Double Jump",single,2021,Rock
888,"Wading In Waist-High Water - Solstice Version",album,2021,Rock
570,"Growing Up",album,2021,Rock
560,Tough,album,2022,Rock
876,"Shame Shame",album,2021,Rock
889,"Killed by Death",single,2022,Rock
709,"I Ain’t Quite Where I Think I Am",single,2022,Rock
881,"The Beachland Ballroom",album,2021,Rock
639,"LEAVING THIS WORLD BEHIND",album,2021,Rock
890,"Songs About You",single,2022,Rock
755,"In the Room (feat. Chris Brown)",album,2022,Rock
805,Stalker,album,2021,Rock
621,"Joy Of The Lord",album,2021,Rock
722,"Beautiful Losers",album,2022,Rock
891,"When Everything Went Wrong (from the series Arcane League of Legends)",single,2021,Rock
818,"How to Disappear Completely",album,2021,Rock
667,"Skinty Fia",album,2022,Rock
892,Teardrinker,album,2021,Rock
789,Satisfied,album,2022,Rock
565,"Cold Heart - Acoustic",single,2021,Rock
596,Catalonia,album,2022,Rock
879,"Save Yourself",album,2022,Rock
893,Picture,album,2021,Rock
627,"Big Wheels",album,2022,Rock
583,"Stepping Stones",album,2022,Rock
723,S.D.O.S,album,2022,Rock
894,"American Girl - Live at the Fillmore, 1997",album,2022,Rock
895,"Me on Your Mind",single,2022,Rock
589,"Loving You",album,2022,Rock
636,Boom-Boom-Boom,album,2021,Rock
847,"Hot Beer",album,2021,Rock
842,"Fat Bottomed Girls - Single Version / Remastered 2011",compilation,2021,Rock
583,Paradise,single,2021,Rock
829,"Time in Disguise",album,2021,Rock
844,"Digital Heaven",album,2022,Rock
65,"That's My Kind Of Night",compilation,2022,Rock
590,"I See You (with Brandon Lake)",album,2022,Rock
896,Crutch,album,2022,Rock
695,"Won’t Stand Down",album,2022,Rock
792,Sunshine,album,2021,Rock
897,"Simple Step",album,2022,Rock
898,"Tonight (feat. Ezra Koenig)",album,2022,Rock
661,"Temple Of Ekur",album,2021,Rock
609,"Heat Waves - Oliver Heldens Remix",album,2021,Rock
321,"20 de Enero",album,2021,Rock
899,"Stay High again.. - Fred again.. & Joy Anonymous Version",album,2021,Rock
673,"Can't Take Away",album,2021,Rock
839,"Hangover Game",album,2022,Rock
604,"Blue Skies",single,2021,Rock
760,"Pug Ugly",album,2022,Rock
824,"Raised Up Right",single,2022,Rock
576,"Red Moon",album,2022,Rock
738,"Maybe You Saved Me",album,2022,Rock
869,homeswitcher,single,2021,Rock
615,Summertime,album,2021,Rock
